ID,Project,SITE.SAMPLE.YEAR,SITE.SAMPLE.YEAR.WELL,SITE,Stream.Code,Reach,Reach.number,Site.number,Sample,Year,Technical.Replicate,Date,Arrival.Time,Weather.Ceiling,Weather.Precipitation,Water.Temperature.C,pH,Turbidity.NTU.,Habitat.Type,Stream.Width.m,Site.Length.m,Site.Width.m,Site.Area.m2,Wetted.Width.m,Transect.Depth.m,Transect.Flow.cms,Field.Gradient.percent,EF.Conductivity.uS.cm,eDNA.Sampling.Location,eDNA.Water.Sampling.Depth.cm,eDNA.Total.Water.Depth.m,eDNA.Distance.from.Shore.m,eDNA.Filtering.Location,eDNA.Filter.Pore.Size.um,eDNA.Filters.Preserved.In,eDNA.Sample.Collection.Start.Time,eDNA.Sample.Collection.End.Time,eDNA.Volume.Filtered.L,Fish.Total.Biomass.g,Fish.Biomass.g.m2,Fish.Abundance,Fish.Abundance.fish.m2,Fish.Avg.Length.mm,Fish.Avg.Mass.g,CO.Total.Biomass.g,CO.Biomass.g.m2,CO.Abundance,CO.Abundance.fish.m2,CO.Avg.Length.mm,CO.Avg.Mass.g,CT.Total.Biomass.g,CT.Biomass.g.m2,CT.Abundance,CT.Abundance.fish.m2,CT.Avg.Length.mm,CT.Avg.Mass.g,RB.Total.Biomass.g,RB.Biomass.g.m2,RB.Abundance,RB.Abundance.fish.m2,RB.Avg.Length.mm,RB.Avg.Mass.g,River.Year,SITE,Sort.Code,Sample.replicate,Lab.Code,DPN,qPCR.Run.int,Well.int,DNA.int,Transformed.int,Score.int,qPCR.Run.ef,Well.ef,DNA.ef,Transformed.ef,Score.ef,Lab.Call.ef,qPCR.Run.cl,Well.cl,DNA.cl,Transformed.cl,Score.cl,Lab.Call.cl,qPCR.Run.ki,Well.ki,DNA.ki,Transformed.ki,Score.ki,Lab.Call.ki,qPCR.Run.my,Well.my,DNA.my,Transformed.my,Score.my,Lab.Call.my,Spacer
29,Ecofish Salmonids,AAA-DVeDNA02-A-2017,AAA-DVeDNA02-A-2017-E07,AAA-DVeDNA02,AAA,Diversion,1,2,A,2017,5,9/5/2017,18:10:00,Overcast,Dry,16.5,7.64,0.18,Pool,3.5,15.5,3.97,61.5,3.97,0.18,0.06,1,80,thalweg,5,0.3,2,lab,0.45,silica desiccant,18:13:00,22:00:00,2,554.7,9.0,52,0.8,85.1,10.7,0.0,0.0,0.0,0.0,0.0,0.0,261.0,4.2,35.0,0.6,78.3,7.5,0.0,0.0,0.0,0.0,0.0,0.0,AAA 2017,AAA-DVeDNA02,4,A,DV02,7,NA,NA,NA,NA,NA,031419LCB1F,E07,32.31,17.691,1,Y,040519LCB1G,E07,43.57,6.431,1,Y,031419LCB1G,E07,50,0.001,0,N,031419LCB1H,E07,40.34,9.661,1,Y,7
30,Ecofish Salmonids,AAA-DVeDNA02-A-2017,AAA-DVeDNA02-A-2017-F07,AAA-DVeDNA02,AAA,Diversion,1,2,A,2017,6,9/5/2017,18:10:00,Overcast,Dry,16.5,7.64,0.18,Pool,3.5,15.5,3.97,61.5,3.97,0.18,0.06,1,80,thalweg,5,0.3,2,lab,0.45,silica desiccant,18:13:00,22:00:00,2,554.7,9.0,52,0.8,85.1,10.7,0.0,0.0,0.0,0.0,0.0,0.0,261.0,4.2,35.0,0.6,78.3,7.5,0.0,0.0,0.0,0.0,0.0,0.0,AAA 2017,AAA-DVeDNA02,4,A,DV02,7,NA,NA,NA,NA,NA,031419LCB1F,F07,32.04,17.961,1,Y,040519LCB1G,F07,47.06,2.941,1,Y,031419LCB1G,F07,37.92,12.081,1,N,031419LCB1H,F07,46.48,3.521,1,Y,7
31,Ecofish Salmonids,AAA-DVeDNA02-A-2017,AAA-DVeDNA02-A-2017-G07,AAA-DVeDNA02,AAA,Diversion,1,2,A,2017,7,9/5/2017,18:10:00,Overcast,Dry,16.5,7.64,0.18,Pool,3.5,15.5,3.97,61.5,3.97,0.18,0.06,1,80,thalweg,5,0.3,2,lab,0.45,silica desiccant,18:13:00,22:00:00,2,554.7,9.0,52,0.8,85.1,10.7,0.0,0.0,0.0,0.0,0.0,0.0,261.0,4.2,35.0,0.6,78.3,7.5,0.0,0.0,0.0,0.0,0.0,0.0,AAA 2017,AAA-DVeDNA02,4,A,DV02,7,NA,NA,NA,NA,NA,031419LCB1F,G07,32.26,17.741,1,Y,040519LCB1G,G07,43.99,6.011,1,Y,031419LCB1G,G07,50,0.001,0,N,031419LCB1H,G07,48.57,1.431,1,Y,7
32,Ecofish Salmonids,AAA-DVeDNA02-A-2017,AAA-DVeDNA02-A-2017-H07,AAA-DVeDNA02,AAA,Diversion,1,2,A,2017,8,9/5/2017,18:10:00,Overcast,Dry,16.5,7.64,0.18,Pool,3.5,15.5,3.97,61.5,3.97,0.18,0.06,1,80,thalweg,5,0.3,2,lab,0.45,silica desiccant,18:13:00,22:00:00,2,554.7,9.0,52,0.8,85.1,10.7,0.0,0.0,0.0,0.0,0.0,0.0,261.0,4.2,35.0,0.6,78.3,7.5,0.0,0.0,0.0,0.0,0.0,0.0,AAA 2017,AAA-DVeDNA02,4,A,DV02,7,NA,NA,NA,NA,NA,031419LCB1F,H07,32.49,17.511,1,Y,040519LCB1G,H07,50,0.001,0,Y,031419LCB1G,H07,50,0.001,0,N,031419LCB1H,H07,41.9,8.101,1,Y,7
33,Ecofish Salmonids,AAA-DVeDNA02-B-2017,AAA-DVeDNA02-B-2017-A10,AAA-DVeDNA02,AAA,Diversion,1,2,B,2017,1,9/5/2017,18:10:00,Overcast,Dry,16.5,7.64,0.18,Pool,3.5,15.5,3.97,61.5,3.97,0.18,0.06,1,80,thalweg,5,0.3,2,lab,0.45,silica desiccant,18:13:00,22:40:00,2,554.7,9.0,52,0.8,85.1,10.7,0.0,0.0,0.0,0.0,0.0,0.0,261.0,4.2,35.0,0.6,78.3,7.5,0.0,0.0,0.0,0.0,0.0,0.0,AAA 2017,AAA-DVeDNA02,5,B,DV02,10,031319LCB2F,A10,21.12,28.881,1,031419LCB1F,A10,31.64,18.361,1,Y,040519LCB1G,A10,43.46,6.541,1,Y,031419LCB1G,A10,50,0.001,0,N,031419LCB1H,A10,42.6,7.401,1,Y,10
34,Ecofish Salmonids,AAA-DVeDNA02-B-2017,AAA-DVeDNA02-B-2017-B10,AAA-DVeDNA02,AAA,Diversion,1,2,B,2017,2,9/5/2017,18:10:00,Overcast,Dry,16.5,7.64,0.18,Pool,3.5,15.5,3.97,61.5,3.97,0.18,0.06,1,80,thalweg,5,0.3,2,lab,0.45,silica desiccant,18:13:00,22:40:00,2,554.7,9.0,52,0.8,85.1,10.7,0.0,0.0,0.0,0.0,0.0,0.0,261.0,4.2,35.0,0.6,78.3,7.5,0.0,0.0,0.0,0.0,0.0,0.0,AAA 2017,AAA-DVeDNA02,5,B,DV02,10,031319LCB2F,B10,20.91,29.091,1,031419LCB1F,B10,31.85,18.151,1,Y,040519LCB1G,B10,50,0.001,0,Y,031419LCB1G,B10,50,0.001,0,N,031419LCB1H,B10,42.42,7.581,1,Y,10
35,Ecofish Salmonids,AAA-DVeDNA02-B-2017,AAA-DVeDNA02-B-2017-C10,AAA-DVeDNA02,AAA,Diversion,1,2,B,2017,3,9/5/2017,18:10:00,Overcast,Dry,16.5,7.64,0.18,Pool,3.5,15.5,3.97,61.5,3.97,0.18,0.06,1,80,thalweg,5,0.3,2,lab,0.45,silica desiccant,18:13:00,22:40:00,2,554.7,9.0,52,0.8,85.1,10.7,0.0,0.0,0.0,0.0,0.0,0.0,261.0,4.2,35.0,0.6,78.3,7.5,0.0,0.0,0.0,0.0,0.0,0.0,AAA 2017,AAA-DVeDNA02,5,B,DV02,10,031319LCB2F,C10,21.1,28.901,1,031419LCB1F,C10,32.37,17.631,1,Y,040519LCB1G,C10,42.06,7.941,1,Y,031419LCB1G,C10,50,0.001,0,N,031419LCB1H,C10,41.96,8.041,1,Y,10
36,Ecofish Salmonids,AAA-DVeDNA02-B-2017,AAA-DVeDNA02-B-2017-D10,AAA-DVeDNA02,AAA,Diversion,1,2,B,2017,4,9/5/2017,18:10:00,Overcast,Dry,16.5,7.64,0.18,Pool,3.5,15.5,3.97,61.5,3.97,0.18,0.06,1,80,thalweg,5,0.3,2,lab,0.45,silica desiccant,18:13:00,22:40:00,2,554.7,9.0,52,0.8,85.1,10.7,0.0,0.0,0.0,0.0,0.0,0.0,261.0,4.2,35.0,0.6,78.3,7.5,0.0,0.0,0.0,0.0,0.0,0.0,AAA 2017,AAA-DVeDNA02,5,B,DV02,10,031319LCB2F,D10,20.92,29.081,1,031419LCB1F,D10,31.7,18.301,1,Y,040519LCB1G,D10,45.24,4.761,1,Y,031419LCB1G,D10,50,0.001,0,N,031419LCB1H,D10,42.87,7.131,1,Y,10
37,Ecofish Salmonids,AAA-DVeDNA02-B-2017,AAA-DVeDNA02-B-2017-E10,AAA-DVeDNA02,AAA,Diversion,1,2,B,2017,5,9/5/2017,18:10:00,Overcast,Dry,16.5,7.64,0.18,Pool,3.5,15.5,3.97,61.5,3.97,0.18,0.06,1,80,thalweg,5,0.3,2,lab,0.45,silica desiccant,18:13:00,22:40:00,2,554.7,9.0,52,0.8,85.1,10.7,0.0,0.0,0.0,0.0,0.0,0.0,261.0,4.2,35.0,0.6,78.3,7.5,0.0,0.0,0.0,0.0,0.0,0.0,AAA 2017,AAA-DVeDNA02,5,B,DV02,10,NA,NA,NA,NA,NA,031419LCB1F,E10,31.59,18.411,1,Y,040519LCB1G,E10,40.21,9.791,1,Y,031419LCB1G,E10,50,0.001,0,N,031419LCB1H,E10,42.1,7.901,1,Y,10
38,Ecofish Salmonids,AAA-DVeDNA02-B-2017,AAA-DVeDNA02-B-2017-F10,AAA-DVeDNA02,AAA,Diversion,1,2,B,2017,6,9/5/2017,18:10:00,Overcast,Dry,16.5,7.64,0.18,Pool,3.5,15.5,3.97,61.5,3.97,0.18,0.06,1,80,thalweg,5,0.3,2,lab,0.45,silica desiccant,18:13:00,22:40:00,2,554.7,9.0,52,0.8,85.1,10.7,0.0,0.0,0.0,0.0,0.0,0.0,261.0,4.2,35.0,0.6,78.3,7.5,0.0,0.0,0.0,0.0,0.0,0.0,AAA 2017,AAA-DVeDNA02,5,B,DV02,10,NA,NA,NA,NA,NA,031419LCB1F,F10,31.73,18.271,1,Y,040519LCB1G,F10,40.28,9.721,1,Y,031419LCB1G,F10,50,0.001,0,N,031419LCB1H,F10,42.24,7.761,1,Y,10
39,Ecofish Salmonids,AAA-DVeDNA02-B-2017,AAA-DVeDNA02-B-2017-G10,AAA-DVeDNA02,AAA,Diversion,1,2,B,2017,7,9/5/2017,18:10:00,Overcast,Dry,16.5,7.64,0.18,Pool,3.5,15.5,3.97,61.5,3.97,0.18,0.06,1,80,thalweg,5,0.3,2,lab,0.45,silica desiccant,18:13:00,22:40:00,2,554.7,9.0,52,0.8,85.1,10.7,0.0,0.0,0.0,0.0,0.0,0.0,261.0,4.2,35.0,0.6,78.3,7.5,0.0,0.0,0.0,0.0,0.0,0.0,AAA 2017,AAA-DVeDNA02,5,B,DV02,10,NA,NA,NA,NA,NA,031419LCB1F,G10,32.6,17.401,1,Y,040519LCB1G,G10,44.97,5.031,1,Y,031419LCB1G,G10,50,0.001,0,N,031419LCB1H,G10,40.96,9.041,1,Y,10
40,Ecofish Salmonids,AAA-DVeDNA02-B-2017,AAA-DVeDNA02-B-2017-H10,AAA-DVeDNA02,AAA,Diversion,1,2,B,2017,8,9/5/2017,18:10:00,Overcast,Dry,16.5,7.64,0.18,Pool,3.5,15.5,3.97,61.5,3.97,0.18,0.06,1,80,thalweg,5,0.3,2,lab,0.45,silica desiccant,18:13:00,22:40:00,2,554.7,9.0,52,0.8,85.1,10.7,0.0,0.0,0.0,0.0,0.0,0.0,261.0,4.2,35.0,0.6,78.3,7.5,0.0,0.0,0.0,0.0,0.0,0.0,AAA 2017,AAA-DVeDNA02,5,B,DV02,10,NA,NA,NA,NA,NA,031419LCB1F,H10,32.94,17.061,1,Y,040519LCB1G,H10,50,0.001,0,Y,031419LCB1G,H10,50,0.001,0,N,031419LCB1H,H10,43.13,6.871,1,Y,10
41,Ecofish Salmonids,AAA-DVeDNA02-C-2017,AAA-DVeDNA02-C-2017-A06,AAA-DVeDNA02,AAA,Diversion,1,2,C,2017,1,9/5/2017,18:10:00,Overcast,Dry,16.5,7.64,0.18,Pool,3.5,15.5,3.97,61.5,3.97,0.18,0.06,1,80,thalweg,5,0.3,2,lab,0.45,silica desiccant,18:13:00,23:10:00,2,554.7,9.0,52,0.8,85.1,10.7,0.0,0.0,0.0,0.0,0.0,0.0,261.0,4.2,35.0,0.6,78.3,7.5,0.0,0.0,0.0,0.0,0.0,0.0,AAA 2017,AAA-DVeDNA02,6,C,DV02,6,031319LCB2F,A06,20.63,29.371,1,031419LCB1F,A06,32.86,17.141,1,Y,040519LCB1G,A06,50,0.001,0,Y,031419LCB1G,A06,50,0.001,0,N,031419LCB1H,A06,48.24,1.761,1,Y,6
42,Ecofish Salmonids,AAA-DVeDNA02-C-2017,AAA-DVeDNA02-C-2017-B06,AAA-DVeDNA02,AAA,Diversion,1,2,C,2017,2,9/5/2017,18:10:00,Overcast,Dry,16.5,7.64,0.18,Pool,3.5,15.5,3.97,61.5,3.97,0.18,0.06,1,80,thalweg,5,0.3,2,lab,0.45,silica desiccant,18:13:00,23:10:00,2,554.7,9.0,52,0.8,85.1,10.7,0.0,0.0,0.0,0.0,0.0,0.0,261.0,4.2,35.0,0.6,78.3,7.5,0.0,0.0,0.0,0.0,0.0,0.0,AAA 2017,AAA-DVeDNA02,6,C,DV02,6,031319LCB2F,B06,20.59,29.411,1,031419LCB1F,B06,32.42,17.581,1,Y,040519LCB1G,B06,42.5,7.501,1,Y,031419LCB1G,B06,50,0.001,0,N,031419LCB1H,B06,41.22,8.781,1,Y,6
43,Ecofish Salmonids,AAA-DVeDNA02-C-2017,AAA-DVeDNA02-C-2017-C06,AAA-DVeDNA02,AAA,Diversion,1,2,C,2017,3,9/5/2017,18:10:00,Overcast,Dry,16.5,7.64,0.18,Pool,3.5,15.5,3.97,61.5,3.97,0.18,0.06,1,80,thalweg,5,0.3,2,lab,0.45,silica desiccant,18:13:00,23:10:00,2,554.7,9.0,52,0.8,85.1,10.7,0.0,0.0,0.0,0.0,0.0,0.0,261.0,4.2,35.0,0.6,78.3,7.5,0.0,0.0,0.0,0.0,0.0,0.0,AAA 2017,AAA-DVeDNA02,6,C,DV02,6,031319LCB2F,C06,20.43,29.571,1,031419LCB1F,C06,32.11,17.891,1,Y,040519LCB1G,C06,40.97,9.031,1,Y,031419LCB1G,C06,50,0.001,0,N,031419LCB1H,C06,40.24,9.761,1,Y,6
44,Ecofish Salmonids,AAA-DVeDNA02-C-2017,AAA-DVeDNA02-C-2017-D06,AAA-DVeDNA02,AAA,Diversion,1,2,C,2017,4,9/5/2017,18:10:00,Overcast,Dry,16.5,7.64,0.18,Pool,3.5,15.5,3.97,61.5,3.97,0.18,0.06,1,80,thalweg,5,0.3,2,lab,0.45,silica desiccant,18:13:00,23:10:00,2,554.7,9.0,52,0.8,85.1,10.7,0.0,0.0,0.0,0.0,0.0,0.0,261.0,4.2,35.0,0.6,78.3,7.5,0.0,0.0,0.0,0.0,0.0,0.0,AAA 2017,AAA-DVeDNA02,6,C,DV02,6,031319LCB2F,D06,20.49,29.511,1,031419LCB1F,D06,32.46,17.541,1,Y,040519LCB1G,D06,41.93,8.071,1,Y,031419LCB1G,D06,50,0.001,0,N,031419LCB1H,D06,48.43,1.571,1,Y,6
45,Ecofish Salmonids,AAA-DVeDNA02-C-2017,AAA-DVeDNA02-C-2017-E06,AAA-DVeDNA02,AAA,Diversion,1,2,C,2017,5,9/5/2017,18:10:00,Overcast,Dry,16.5,7.64,0.18,Pool,3.5,15.5,3.97,61.5,3.97,0.18,0.06,1,80,thalweg,5,0.3,2,lab,0.45,silica desiccant,18:13:00,23:10:00,2,554.7,9.0,52,0.8,85.1,10.7,0.0,0.0,0.0,0.0,0.0,0.0,261.0,4.2,35.0,0.6,78.3,7.5,0.0,0.0,0.0,0.0,0.0,0.0,AAA 2017,AAA-DVeDNA02,6,C,DV02,6,NA,NA,NA,NA,NA,031419LCB1F,E06,32.89,17.111,1,Y,040519LCB1G,E06,42.95,7.051,1,Y,031419LCB1G,E06,50,0.001,0,N,031419LCB1H,E06,43.53,6.471,1,Y,6
46,Ecofish Salmonids,AAA-DVeDNA02-C-2017,AAA-DVeDNA02-C-2017-F06,AAA-DVeDNA02,AAA,Diversion,1,2,C,2017,6,9/5/2017,18:10:00,Overcast,Dry,16.5,7.64,0.18,Pool,3.5,15.5,3.97,61.5,3.97,0.18,0.06,1,80,thalweg,5,0.3,2,lab,0.45,silica desiccant,18:13:00,23:10:00,2,554.7,9.0,52,0.8,85.1,10.7,0.0,0.0,0.0,0.0,0.0,0.0,261.0,4.2,35.0,0.6,78.3,7.5,0.0,0.0,0.0,0.0,0.0,0.0,AAA 2017,AAA-DVeDNA02,6,C,DV02,6,NA,NA,NA,NA,NA,031419LCB1F,F06,32.54,17.461,1,Y,040519LCB1G,F06,42.12,7.881,1,Y,031419LCB1G,F06,50,0.001,0,N,031419LCB1H,F06,50,0.001,0,Y,6
47,Ecofish Salmonids,AAA-DVeDNA02-C-2017,AAA-DVeDNA02-C-2017-G06,AAA-DVeDNA02,AAA,Diversion,1,2,C,2017,7,9/5/2017,18:10:00,Overcast,Dry,16.5,7.64,0.18,Pool,3.5,15.5,3.97,61.5,3.97,0.18,0.06,1,80,thalweg,5,0.3,2,lab,0.45,silica desiccant,18:13:00,23:10:00,2,554.7,9.0,52,0.8,85.1,10.7,0.0,0.0,0.0,0.0,0.0,0.0,261.0,4.2,35.0,0.6,78.3,7.5,0.0,0.0,0.0,0.0,0.0,0.0,AAA 2017,AAA-DVeDNA02,6,C,DV02,6,NA,NA,NA,NA,NA,031419LCB1F,G06,32.81,17.191,1,Y,040519LCB1G,G06,43.52,6.481,1,Y,031419LCB1G,G06,50,0.001,0,N,031419LCB1H,G06,43.94,6.061,1,Y,6
48,Ecofish Salmonids,AAA-DVeDNA02-C-2017,AAA-DVeDNA02-C-2017-H06,AAA-DVeDNA02,AAA,Diversion,1,2,C,2017,8,9/5/2017,18:10:00,Overcast,Dry,16.5,7.64,0.18,Pool,3.5,15.5,3.97,61.5,3.97,0.18,0.06,1,80,thalweg,5,0.3,2,lab,0.45,silica desiccant,18:13:00,23:10:00,2,554.7,9.0,52,0.8,85.1,10.7,0.0,0.0,0.0,0.0,0.0,0.0,261.0,4.2,35.0,0.6,78.3,7.5,0.0,0.0,0.0,0.0,0.0,0.0,AAA 2017,AAA-DVeDNA02,6,C,DV02,6,NA,NA,NA,NA,NA,031419LCB1F,H06,33.25,16.751,1,Y,040519LCB1G,H06,43.4,6.601,1,Y,031419LCB1G,H06,50,0.001,0,N,031419LCB1H,H06,47.71,2.291,1,Y,6
49,Ecofish Salmonids,AAA-DVeDNA03-A-2017,AAA-DVeDNA03-A-2017-A04,AAA-DVeDNA03,AAA,Diversion,1,3,A,2017,1,9/5/2017,18:23:00,Overcast,Dry,16.5,7.71,0.03,Cascade,2,16.1,4.23,68.1,4.23,0.19,0.09,16,80,thalweg,5,0.45,1,lab,0.45,silica desiccant,18:25:00,22:10:00,2,529.4,7.8,31,0.5,105.6,17.1,0.0,0.0,0.0,0.0,0.0,0.0,373.0,5.5,19.0,0.3,111.3,19.6,0.0,0.0,0.0,0.0,0.0,0.0,AAA 2017,AAA-DVeDNA03,7,A,DV03,4,031319LCB2F,A04,20.3,29.701,1,031419LCB1F,A04,32.75,17.251,1,Y,040519LCB1G,A04,50,0.001,0,Y,031419LCB1G,A04,50,0.001,0,N,031419LCB1H,A04,43.81,6.191,1,Y,4
50,Ecofish Salmonids,AAA-DVeDNA03-A-2017,AAA-DVeDNA03-A-2017-B04,AAA-DVeDNA03,AAA,Diversion,1,3,A,2017,2,9/5/2017,18:23:00,Overcast,Dry,16.5,7.71,0.03,Cascade,2,16.1,4.23,68.1,4.23,0.19,0.09,16,80,thalweg,5,0.45,1,lab,0.45,silica desiccant,18:25:00,22:10:00,2,529.4,7.8,31,0.5,105.6,17.1,0.0,0.0,0.0,0.0,0.0,0.0,373.0,5.5,19.0,0.3,111.3,19.6,0.0,0.0,0.0,0.0,0.0,0.0,AAA 2017,AAA-DVeDNA03,7,A,DV03,4,031319LCB2F,B04,20.28,29.721,1,031419LCB1F,B04,33.41,16.591,1,Y,040519LCB1G,B04,42.04,7.961,1,Y,031419LCB1G,B04,50,0.001,0,N,031419LCB1H,B04,43.07,6.931,1,Y,4
51,Ecofish Salmonids,AAA-DVeDNA03-A-2017,AAA-DVeDNA03-A-2017-C04,AAA-DVeDNA03,AAA,Diversion,1,3,A,2017,3,9/5/2017,18:23:00,Overcast,Dry,16.5,7.71,0.03,Cascade,2,16.1,4.23,68.1,4.23,0.19,0.09,16,80,thalweg,5,0.45,1,lab,0.45,silica desiccant,18:25:00,22:10:00,2,529.4,7.8,31,0.5,105.6,17.1,0.0,0.0,0.0,0.0,0.0,0.0,373.0,5.5,19.0,0.3,111.3,19.6,0.0,0.0,0.0,0.0,0.0,0.0,AAA 2017,AAA-DVeDNA03,7,A,DV03,4,031319LCB2F,C04,20.14,29.861,1,031419LCB1F,C04,32.56,17.441,1,Y,040519LCB1G,C04,38.01,11.991,1,Y,031419LCB1G,C04,50,0.001,0,N,031419LCB1H,C04,45.62,4.381,1,Y,4
52,Ecofish Salmonids,AAA-DVeDNA03-A-2017,AAA-DVeDNA03-A-2017-D04,AAA-DVeDNA03,AAA,Diversion,1,3,A,2017,4,9/5/2017,18:23:00,Overcast,Dry,16.5,7.71,0.03,Cascade,2,16.1,4.23,68.1,4.23,0.19,0.09,16,80,thalweg,5,0.45,1,lab,0.45,silica desiccant,18:25:00,22:10:00,2,529.4,7.8,31,0.5,105.6,17.1,0.0,0.0,0.0,0.0,0.0,0.0,373.0,5.5,19.0,0.3,111.3,19.6,0.0,0.0,0.0,0.0,0.0,0.0,AAA 2017,AAA-DVeDNA03,7,A,DV03,4,031319LCB2F,D04,20.31,29.691,1,031419LCB1F,D04,32.98,17.021,1,Y,040519LCB1G,D04,44.5,5.501,1,Y,031419LCB1G,D04,50,0.001,0,N,031419LCB1H,D04,43.69,6.311,1,Y,4
53,Ecofish Salmonids,AAA-DVeDNA03-A-2017,AAA-DVeDNA03-A-2017-E04,AAA-DVeDNA03,AAA,Diversion,1,3,A,2017,5,9/5/2017,18:23:00,Overcast,Dry,16.5,7.71,0.03,Cascade,2,16.1,4.23,68.1,4.23,0.19,0.09,16,80,thalweg,5,0.45,1,lab,0.45,silica desiccant,18:25:00,22:10:00,2,529.4,7.8,31,0.5,105.6,17.1,0.0,0.0,0.0,0.0,0.0,0.0,373.0,5.5,19.0,0.3,111.3,19.6,0.0,0.0,0.0,0.0,0.0,0.0,AAA 2017,AAA-DVeDNA03,7,A,DV03,4,NA,NA,NA,NA,NA,031419LCB1F,E04,32.59,17.411,1,Y,040519LCB1G,E04,44.31,5.691,1,Y,031419LCB1G,E04,50,0.001,0,N,031419LCB1H,E04,40.32,9.681,1,Y,4
54,Ecofish Salmonids,AAA-DVeDNA03-A-2017,AAA-DVeDNA03-A-2017-F04,AAA-DVeDNA03,AAA,Diversion,1,3,A,2017,6,9/5/2017,18:23:00,Overcast,Dry,16.5,7.71,0.03,Cascade,2,16.1,4.23,68.1,4.23,0.19,0.09,16,80,thalweg,5,0.45,1,lab,0.45,silica desiccant,18:25:00,22:10:00,2,529.4,7.8,31,0.5,105.6,17.1,0.0,0.0,0.0,0.0,0.0,0.0,373.0,5.5,19.0,0.3,111.3,19.6,0.0,0.0,0.0,0.0,0.0,0.0,AAA 2017,AAA-DVeDNA03,7,A,DV03,4,NA,NA,NA,NA,NA,031419LCB1F,F04,33.02,16.981,1,Y,040519LCB1G,F04,42.22,7.781,1,Y,031419LCB1G,F04,50,0.001,0,N,031419LCB1H,F04,44.55,5.451,1,Y,4
55,Ecofish Salmonids,AAA-DVeDNA03-A-2017,AAA-DVeDNA03-A-2017-G04,AAA-DVeDNA03,AAA,Diversion,1,3,A,2017,7,9/5/2017,18:23:00,Overcast,Dry,16.5,7.71,0.03,Cascade,2,16.1,4.23,68.1,4.23,0.19,0.09,16,80,thalweg,5,0.45,1,lab,0.45,silica desiccant,18:25:00,22:10:00,2,529.4,7.8,31,0.5,105.6,17.1,0.0,0.0,0.0,0.0,0.0,0.0,373.0,5.5,19.0,0.3,111.3,19.6,0.0,0.0,0.0,0.0,0.0,0.0,AAA 2017,AAA-DVeDNA03,7,A,DV03,4,NA,NA,NA,NA,NA,031419LCB1F,G04,32.74,17.261,1,Y,040519LCB1G,G04,42.78,7.221,1,Y,031419LCB1G,G04,50,0.001,0,N,031419LCB1H,G04,44.97,5.031,1,Y,4
56,Ecofish Salmonids,AAA-DVeDNA03-A-2017,AAA-DVeDNA03-A-2017-H04,AAA-DVeDNA03,AAA,Diversion,1,3,A,2017,8,9/5/2017,18:23:00,Overcast,Dry,16.5,7.71,0.03,Cascade,2,16.1,4.23,68.1,4.23,0.19,0.09,16,80,thalweg,5,0.45,1,lab,0.45,silica desiccant,18:25:00,22:10:00,2,529.4,7.8,31,0.5,105.6,17.1,0.0,0.0,0.0,0.0,0.0,0.0,373.0,5.5,19.0,0.3,111.3,19.6,0.0,0.0,0.0,0.0,0.0,0.0,AAA 2017,AAA-DVeDNA03,7,A,DV03,4,NA,NA,NA,NA,NA,031419LCB1F,H04,33.08,16.921,1,Y,040519LCB1G,H04,43.82,6.181,1,Y,031419LCB1G,H04,50,0.001,0,N,031419LCB1H,H04,42.56,7.441,1,Y,4
57,Ecofish Salmonids,AAA-DVeDNA03-B-2017,AAA-DVeDNA03-B-2017-A02,AAA-DVeDNA03,AAA,Diversion,1,3,B,2017,1,9/5/2017,18:23:00,Overcast,Dry,16.5,7.71,0.03,Cascade,2,16.1,4.23,68.1,4.23,0.19,0.09,16,80,thalweg,5,0.45,1,lab,0.45,silica desiccant,18:25:00,22:35:00,2,529.4,7.8,31,0.5,105.6,17.1,0.0,0.0,0.0,0.0,0.0,0.0,373.0,5.5,19.0,0.3,111.3,19.6,0.0,0.0,0.0,0.0,0.0,0.0,AAA 2017,AAA-DVeDNA03,8,B,DV03,2,031319LCB2F,A02,22.62,27.381,1,031419LCB1F,A02,35.1,14.901,1,Y,040519LCB1G,A02,43.08,6.921,1,Y,031419LCB1G,A02,50,0.001,0,N,031419LCB1H,A02,42.59,7.411,1,Y,2
58,Ecofish Salmonids,AAA-DVeDNA03-B-2017,AAA-DVeDNA03-B-2017-B02,AAA-DVeDNA03,AAA,Diversion,1,3,B,2017,2,9/5/2017,18:23:00,Overcast,Dry,16.5,7.71,0.03,Cascade,2,16.1,4.23,68.1,4.23,0.19,0.09,16,80,thalweg,5,0.45,1,lab,0.45,silica desiccant,18:25:00,22:35:00,2,529.4,7.8,31,0.5,105.6,17.1,0.0,0.0,0.0,0.0,0.0,0.0,373.0,5.5,19.0,0.3,111.3,19.6,0.0,0.0,0.0,0.0,0.0,0.0,AAA 2017,AAA-DVeDNA03,8,B,DV03,2,031319LCB2F,B02,22.51,27.491,1,031419LCB1F,B02,34.12,15.881,1,Y,040519LCB1G,B02,43.58,6.421,1,Y,031419LCB1G,B02,50,0.001,0,N,031419LCB1H,B02,50,0.001,0,Y,2
